transaction_id,account_id,txn_date,txn_type,amount
1999,395,2024-01-02,withdrawal,-1320.23
2000,395,2024-11-03,withdrawal,574.9
2001,396,2023-05-06,fee,-4855.51
2002,396,2025-01-04,deposit,-66.96
2003,396,2024-08-04,dividend,6928.59
2004,397,2024-01-30,deposit,-745.79
2005,397,2024-06-23,withdrawal,-1738.05
2006,397,2025-01-03,fee,4118.57
2007,398,2024-08-10,deposit,8389.96
2008,398,2024-11-29,dividend,6343.02
2009,398,2025-04-12,fee,-198.18
2010,398,2023-02-20,withdrawal,7040.88
2011,398,2023-02-17,dividend,9853.9
2012,398,2023-05-03,dividend,-3138.61
2013,398,2024-09-07,withdrawal,-96.88
2014,398,2023-08-31,dividend,3646.21
2015,399,2024-10-21,deposit,6749.58
2016,399,2024-04-17,deposit,-734.51
2017,399,2023-02-07,dividend,8437.44
2018,399,2023-12-12,deposit,4671.63
2019,400,2023-04-08,dividend,7447.75
2020,400,2025-01-10,dividend,-485.03
2021,401,2024-02-14,fee,-3803.49
2022,401,2024-05-20,fee,4184.81
2023,401,2023-11-02,dividend,5446.85
2024,401,2024-05-20,dividend,7730.08
2025,402,2024-09-24,fee,-3458.85
2026,402,2023-02-18,withdrawal,7381.85
2027,403,2023-11-27,deposit,7920.83
2028,403,2023-08-20,dividend,-2447.13
2029,403,2025-01-11,withdrawal,8534.15
2030,404,2024-12-05,deposit,8020.22
2031,404,2025-03-14,fee,-4353.86
2032,404,2023-11-08,deposit,-3874.37
2033,404,2024-12-05,fee,4191.26
2034,405,2023-10-04,dividend,5479.97
2035,405,2024-08-20,withdrawal,1910.41
2036,405,2023-11-23,withdrawal,7928.42
2037,405,2024-10-14,dividend,1701.7
2038,405,2024-06-18,deposit,2913.83
2039,405,2024-11-08,dividend,2351.56
2040,405,2023-11-26,fee,6589.66
2041,405,2023-08-20,dividend,-3623.01
2042,406,2024-12-29,fee,-3758.09
2043,406,2024-11-06,withdrawal,4707.01
2044,406,2024-12-12,withdrawal,-3829.75
2045,406,2023-03-03,dividend,-1812.87
2046,406,2024-04-24,withdrawal,7277.67
2047,406,2024-05-14,withdrawal,-3431.98
2048,406,2025-04-13,withdrawal,3857.85
2049,406,2025-02-17,fee,9165.72
2050,407,2024-11-02,dividend,-2690.02
2051,407,2023-05-14,deposit,-1718.23
2052,407,2024-01-30,fee,9625.97
2053,407,2025-03-09,withdrawal,1003.07
2054,407,2023-10-12,deposit,1346.41
2055,407,2025-06-09,fee,3658.63
2056,407,2023-05-31,deposit,1914.31
2057,408,2023-09-04,deposit,-4751.18
2058,408,2023-07-11,dividend,-998.65
2059,409,2023-12-27,dividend,-1016.32
2060,409,2023-12-29,deposit,1472.1
2061,409,2024-02-11,withdrawal,2532.86
2062,409,2023-02-24,fee,1620.11
2063,409,2023-04-11,fee,-4262.98
2064,410,2023-07-18,dividend,-589.91
2065,410,2023-06-30,dividend,3910.74
2066,410,2024-06-15,dividend,1503.48
2067,410,2024-10-23,deposit,-1265.84
2068,410,2023-08-13,deposit,-3272.18
2069,411,2023-09-02,fee,-4012.29
2070,411,2023-10-10,deposit,-1603.02
2071,412,2024-02-06,dividend,893.28
2072,412,2025-01-21,withdrawal,7361.03
2073,412,2024-05-22,fee,-1914.42
2074,412,2023-12-22,withdrawal,4553.49
2075,412,2025-01-21,fee,-4953.4
2076,412,2024-05-30,withdrawal,8616.74
2077,413,2025-01-26,dividend,-420.14
2078,413,2023-06-24,withdrawal,-273.31
2079,413,2023-06-20,deposit,-2189.83
2080,413,2023-05-26,dividend,9433.65
2081,413,2024-03-14,dividend,10.81
2082,413,2023-09-28,withdrawal,8218.86
2083,414,2024-08-31,deposit,282.15
2084,414,2024-08-20,dividend,-4984.9
2085,414,2024-04-28,withdrawal,-3359.21
2086,415,2024-08-03,deposit,5200.69
2087,415,2025-05-05,fee,-1575.68
2088,415,2025-02-12,withdrawal,-2801.26
2089,415,2023-04-13,deposit,-430.97
2090,415,2024-04-08,fee,2359.93
2091,415,2024-07-12,fee,-1139.91
2092,415,2023-09-17,dividend,464.34
2093,415,2025-04-27,deposit,289.4
2094,416,2024-06-14,fee,6617.89
2095,416,2023-04-26,dividend,-950.94
2096,416,2023-06-01,deposit,9679.56
2097,416,2024-11-06,withdrawal,9911.31
2098,416,2024-05-24,fee,-4536.43
2099,416,2024-01-04,dividend,-1905.39
2100,416,2023-07-18,deposit,8809.71
2101,417,2023-10-08,deposit,8157.16
2102,417,2025-06-16,dividend,2903.6
2103,417,2024-11-26,fee,232.68
2104,417,2024-02-05,fee,3837.22
2105,417,2023-11-13,fee,-2141.41
2106,418,2025-05-04,fee,4185.51
2107,418,2025-03-25,dividend,1825.42
2108,418,2023-10-23,fee,-3347.14
2109,418,2024-05-25,deposit,8908.5
2110,418,2024-04-22,withdrawal,5213.85
2111,418,2024-09-30,fee,3372.11
2112,419,2024-05-13,fee,-676.1
2113,419,2023-01-16,fee,1807.87
2114,419,2023-10-17,withdrawal,7382.06
2115,420,2024-05-15,deposit,-412.68
2116,420,2023-12-27,dividend,4903.8
2117,421,2023-09-15,deposit,-2934.22
2118,421,2025-03-15,fee,7885.16
2119,422,2023-03-30,withdrawal,5697.96
2120,422,2025-01-20,withdrawal,-2049.09
2121,422,2023-10-25,deposit,-1717.13
2122,422,2023-12-30,dividend,-1269.07
2123,422,2024-03-08,dividend,986.7
2124,422,2023-09-25,deposit,8802.91
2125,422,2023-06-27,fee,3458.61
2126,423,2025-04-03,fee,3672.51
2127,423,2023-09-14,withdrawal,-2964.64
2128,423,2023-11-05,withdrawal,-425.06
2129,423,2024-08-03,fee,8906.78
2130,423,2024-07-12,dividend,-2249.42
2131,423,2023-04-09,dividend,-2920.85
2132,423,2024-12-11,dividend,-301.09
2133,424,2024-04-24,fee,312.91
2134,424,2024-03-06,dividend,9421.7
2135,424,2023-01-29,dividend,8688.37
2136,424,2025-02-24,deposit,1313.78
2137,424,2024-09-21,withdrawal,8602.73
2138,424,2024-08-17,withdrawal,2683.1
2139,424,2024-09-27,withdrawal,3149.04
2140,425,2023-02-24,fee,6330.03
2141,425,2023-05-09,dividend,1044.13
2142,425,2024-04-18,deposit,7112.22
2143,425,2025-05-09,dividend,-4184.81
2144,425,2023-10-04,deposit,7448.41
2145,425,2023-12-08,deposit,3915.1
2146,426,2024-08-02,fee,2222.02
2147,426,2025-06-04,fee,-4087.03
2148,426,2024-12-19,deposit,-1924.03
2149,426,2024-07-29,withdrawal,6106.36
2150,426,2023-05-20,dividend,-1646.85
2151,426,2023-11-05,withdrawal,4423.59
2152,426,2025-04-04,deposit,2274.33
2153,426,2023-04-28,withdrawal,-3992.87
2154,427,2024-06-16,deposit,-3547.05
2155,427,2023-04-17,withdrawal,2106.14
2156,427,2024-02-05,dividend,-4165.2
2157,428,2024-02-19,fee,2255.79
2158,428,2025-04-19,withdrawal,-1476.08
2159,429,2025-04-21,fee,4191.4
2160,429,2025-05-29,dividend,4872.39
2161,429,2024-03-18,deposit,-2806.3
2162,429,2023-07-09,deposit,-2874.71
2163,429,2023-06-24,withdrawal,2672.72
2164,429,2024-05-02,withdrawal,2207.0
2165,429,2024-11-14,fee,-3499.7
2166,429,2024-01-12,dividend,5015.49
2167,430,2024-12-15,dividend,6997.83
2168,430,2024-03-02,dividend,7202.4
2169,430,2023-01-29,withdrawal,-748.67
2170,430,2024-07-31,deposit,841.44
2171,430,2023-02-04,fee,4676.63
2172,431,2023-02-13,dividend,8621.63
2173,431,2023-05-23,fee,2018.61
2174,431,2023-10-11,dividend,-4863.2
2175,431,2024-01-02,withdrawal,2509.58
2176,431,2023-12-24,withdrawal,8538.26
2177,431,2024-06-09,dividend,-4058.51
2178,431,2023-12-27,withdrawal,4839.0
2179,432,2024-04-15,fee,5727.73
2180,432,2023-10-13,withdrawal,6774.41
2181,432,2024-02-08,fee,-3976.85
2182,432,2024-01-21,dividend,9438.33
2183,432,2024-08-12,withdrawal,5627.5
2184,432,2023-05-13,fee,5466.53
2185,433,2024-08-21,fee,4262.13
2186,433,2023-03-11,dividend,-4326.06
2187,433,2023-08-26,withdrawal,-3551.89
2188,433,2024-05-26,deposit,9013.51
2189,433,2023-11-28,dividend,6398.64
2190,433,2023-04-18,withdrawal,8496.91
2191,434,2025-02-12,dividend,9599.8
2192,434,2023-03-05,deposit,4178.55
2193,434,2023-02-08,deposit,7702.03
2194,435,2025-02-20,dividend,614.83
2195,435,2023-06-28,deposit,-182.61
2196,436,2024-01-22,dividend,-3001.75
2197,436,2023-07-20,withdrawal,-1212.58
2198,436,2024-11-26,dividend,-708.66
2199,436,2025-01-29,withdrawal,-2568.66
2200,436,2023-03-30,withdrawal,3731.62
2201,436,2023-07-28,deposit,-4501.41
2202,436,2023-01-06,withdrawal,393.42
2203,437,2023-12-15,deposit,-2220.43
2204,437,2023-07-14,dividend,7486.04
2205,437,2024-05-27,dividend,281.59
2206,437,2025-03-31,withdrawal,-3992.68
2207,437,2024-10-02,dividend,641.77
2208,438,2023-05-11,deposit,6735.81
2209,438,2023-04-14,fee,-3231.09
2210,439,2024-09-07,deposit,3108.07
2211,439,2023-08-18,deposit,7319.92
2212,439,2025-04-28,fee,-1229.27
2213,440,2023-03-11,fee,8086.64
2214,440,2023-10-22,withdrawal,-3878.34
2215,440,2025-05-23,withdrawal,2766.4
2216,440,2024-02-13,fee,4279.67
2217,440,2024-08-19,deposit,2064.68
2218,440,2024-10-30,fee,-4550.33
2219,440,2024-03-07,fee,-1086.78
2220,441,2023-05-23,deposit,-1936.5
2221,441,2025-02-14,fee,4950.04
2222,441,2023-08-30,deposit,2403.33
2223,441,2023-12-21,deposit,9715.84
2224,442,2024-07-18,deposit,2181.57
2225,442,2023-10-05,withdrawal,5849.95
2226,442,2023-02-06,deposit,2448.95
2227,442,2024-10-27,withdrawal,253.87
2228,442,2023-11-07,dividend,6723.13
2229,443,2023-02-26,deposit,-4604.69
2230,443,2024-07-01,withdrawal,4122.08
2231,443,2024-11-29,dividend,5253.93
2232,444,2023-02-23,dividend,806.87
2233,444,2024-12-13,dividend,-3121.44
2234,445,2024-07-16,dividend,-2933.44
2235,445,2023-05-01,dividend,8457.2
2236,445,2023-12-27,fee,-2095.32
2237,445,2023-03-01,dividend,-1427.45
2238,445,2024-08-25,deposit,-4849.26
2239,445,2025-02-04,dividend,6288.54
2240,445,2025-04-01,deposit,-4776.52
2241,446,2025-04-12,withdrawal,-4146.75
2242,446,2023-05-10,deposit,1578.34
2243,446,2023-02-14,fee,-288.11
2244,446,2023-10-27,withdrawal,-3054.26
2245,446,2024-05-05,dividend,4863.74
2246,446,2023-03-20,deposit,-1247.02
2247,446,2024-05-21,withdrawal,5578.83
2248,447,2025-05-29,fee,-1695.69
2249,447,2024-01-11,fee,6703.13
2250,447,2025-06-08,fee,4804.66
2251,447,2023-11-23,fee,5466.58
2252,447,2023-02-25,deposit,199.53
2253,447,2024-12-23,dividend,9258.45
2254,447,2023-10-14,dividend,-3823.31
2255,447,2025-05-11,withdrawal,9639.08
2256,448,2025-01-29,fee,3294.48
2257,448,2024-01-17,deposit,5873.66
2258,448,2023-02-06,withdrawal,9668.65
2259,449,2024-10-27,dividend,6462.88
2260,449,2023-01-22,deposit,2483.61
2261,449,2023-10-04,deposit,-830.49
2262,449,2023-11-04,dividend,7407.68
2263,449,2023-03-03,deposit,-813.61
2264,449,2024-05-22,dividend,-4717.27
2265,449,2024-01-29,dividend,1660.3
2266,450,2024-01-24,withdrawal,-2233.6
2267,450,2024-06-29,dividend,-4216.11
2268,450,2023-02-02,fee,3123.24
2269,451,2024-09-15,deposit,6317.17
2270,451,2025-04-28,fee,8611.74
2271,451,2025-02-14,withdrawal,-4589.82
2272,451,2025-06-05,dividend,1413.24
2273,452,2025-04-06,deposit,-3361.85
2274,452,2025-01-08,dividend,8987.09
2275,452,2025-05-29,fee,9863.37
2276,452,2024-03-10,dividend,3589.04
2277,452,2023-06-16,fee,9404.58
2278,452,2025-02-02,dividend,9889.2
2279,452,2023-05-16,withdrawal,8615.69
2280,453,2023-03-29,fee,9982.09
2281,453,2023-12-12,fee,3566.24
2282,453,2024-09-22,deposit,-885.95
2283,453,2024-11-06,fee,-1242.3
2284,454,2023-05-08,deposit,-396.57
2285,454,2025-05-06,fee,-1032.24
2286,454,2024-03-30,withdrawal,1940.86
2287,454,2023-01-10,dividend,1996.59
2288,454,2024-05-06,fee,4566.15
2289,454,2024-02-23,withdrawal,-4121.23
2290,454,2023-10-11,deposit,8455.66
2291,455,2023-03-07,fee,1606.59
2292,455,2025-02-23,fee,6801.04
2293,455,2025-06-08,fee,2423.93
2294,455,2024-10-07,withdrawal,-2382.57
2295,455,2023-08-27,deposit,-3283.3
2296,455,2023-07-08,deposit,5266.62
2297,456,2024-08-16,dividend,-239.98
2298,456,2023-03-04,withdrawal,9275.56
2299,456,2023-09-21,fee,-4758.23
2300,456,2024-07-07,fee,5774.79
2301,456,2023-12-25,withdrawal,-3362.55
2302,456,2023-04-26,dividend,2665.53
2303,456,2023-07-28,withdrawal,-113.16
2304,456,2025-04-29,fee,7340.39
2305,457,2024-10-19,deposit,1397.13
2306,457,2023-05-27,fee,-4629.58
2307,457,2023-12-10,fee,9626.48
2308,457,2024-04-26,fee,9137.19
2309,457,2024-09-28,fee,-4532.64
2310,458,2023-10-25,deposit,8954.63
2311,458,2023-04-19,deposit,4135.57
2312,458,2024-06-07,fee,5736.52
2313,458,2023-08-09,fee,682.6
2314,459,2024-11-03,deposit,5893.9
2315,459,2025-02-19,dividend,9967.31
2316,459,2023-03-21,deposit,9379.38
2317,459,2024-08-01,withdrawal,2552.44
2318,459,2024-07-05,dividend,5995.68
2319,459,2024-09-13,deposit,2084.94
2320,460,2023-11-21,dividend,-962.26
2321,460,2023-09-07,fee,-69.73
2322,460,2023-08-25,fee,1837.32
2323,460,2024-12-10,deposit,-1384.3
2324,460,2024-01-06,dividend,-3804.65
2325,460,2024-01-06,deposit,4799.95
2326,461,2024-04-04,withdrawal,6794.56
2327,461,2024-08-06,withdrawal,7417.32
2328,461,2024-07-04,withdrawal,-1325.84
2329,461,2024-11-21,dividend,3771.33
2330,461,2024-09-12,withdrawal,-1095.82
2331,461,2023-12-16,fee,-292.33
2332,462,2024-03-07,dividend,2575.39
2333,462,2024-08-12,withdrawal,2413.0
2334,463,2023-07-04,withdrawal,8146.09
2335,463,2023-06-20,deposit,-3188.17
2336,463,2025-02-22,fee,3318.68
2337,463,2025-01-30,dividend,-3485.07
2338,463,2025-05-03,deposit,1471.3
2339,463,2023-03-16,withdrawal,-3014.33
2340,463,2024-03-08,dividend,315.52
2341,463,2024-12-14,dividend,3354.11
2342,464,2023-05-02,fee,52.12
2343,464,2024-08-28,fee,4131.36
2344,464,2025-01-09,deposit,-4321.43
2345,464,2024-04-04,fee,8660.11
2346,464,2025-01-28,dividend,7522.07
2347,464,2025-02-14,fee,2156.59
2348,464,2025-01-21,withdrawal,-2248.24
2349,465,2023-06-05,deposit,8433.99
2350,465,2024-11-21,fee,4741.07
2351,465,2023-11-25,dividend,1578.81
2352,465,2025-03-02,fee,-3546.52
2353,465,2024-05-20,fee,116.76
2354,465,2023-10-20,dividend,-158.0
2355,465,2025-02-14,fee,-2323.76
2356,465,2023-02-12,withdrawal,7209.81
2357,466,2024-03-16,withdrawal,2787.02
2358,466,2023-04-12,fee,210.18
2359,466,2023-05-02,withdrawal,-682.35
2360,466,2024-03-25,dividend,-1645.5
2361,466,2023-10-23,withdrawal,9088.07
2362,466,2024-09-12,fee,6302.03
2363,466,2024-11-13,withdrawal,-820.57
2364,467,2024-07-19,withdrawal,7581.85
2365,467,2023-01-29,withdrawal,3975.87
2366,468,2023-01-07,withdrawal,2325.49
2367,468,2024-01-14,deposit,-1952.89
2368,469,2025-01-19,dividend,1672.37
2369,469,2025-04-30,withdrawal,1807.74
2370,469,2025-01-03,deposit,5594.83
2371,469,2024-03-31,deposit,8333.2
2372,469,2023-09-27,dividend,-3697.04
2373,469,2023-10-13,withdrawal,5974.51
2374,470,2025-04-02,fee,-3813.99
2375,470,2025-01-14,withdrawal,-3884.75
2376,471,2023-10-10,fee,1801.96
2377,471,2024-12-24,deposit,5319.06
2378,471,2024-03-19,deposit,-3493.42
2379,472,2023-07-14,fee,7621.47
2380,472,2024-10-11,deposit,4409.28
2381,472,2023-05-21,withdrawal,3795.15
2382,472,2024-11-20,withdrawal,-2064.83
2383,472,2023-06-05,dividend,2267.61
2384,472,2025-01-21,withdrawal,2450.9
2385,472,2023-07-23,withdrawal,4521.59
2386,473,2023-01-04,withdrawal,1514.78
2387,473,2024-07-25,dividend,4168.26
2388,474,2023-02-09,withdrawal,1272.39
2389,474,2024-09-20,fee,704.35
2390,474,2024-10-15,withdrawal,230.56
2391,474,2025-06-17,withdrawal,-498.49
2392,474,2025-06-15,withdrawal,-618.26
2393,474,2024-05-16,dividend,6951.19
2394,474,2024-09-04,dividend,356.92
2395,475,2023-04-09,fee,-1716.04
2396,475,2024-03-05,fee,9540.43
2397,475,2023-09-11,fee,4936.27
2398,475,2023-06-30,deposit,1971.04
2399,475,2024-11-07,fee,-3296.96
2400,476,2024-12-22,dividend,-3079.13
2401,476,2025-05-10,dividend,7070.82
2402,476,2024-09-07,dividend,1180.04
2403,476,2023-01-30,withdrawal,-636.05
2404,476,2025-05-21,withdrawal,6742.42
2405,476,2024-07-29,deposit,6576.98
2406,476,2024-11-22,fee,-235.72
2407,477,2024-03-11,dividend,980.19
2408,477,2023-10-02,deposit,2282.58
2409,477,2023-12-14,withdrawal,4543.99
2410,477,2023-11-12,deposit,1714.55
2411,477,2024-08-09,withdrawal,8134.33
2412,478,2025-03-09,withdrawal,4379.3
2413,478,2023-05-13,fee,4074.42
2414,478,2025-01-09,deposit,-4683.23
2415,478,2023-04-03,dividend,6706.5
2416,478,2023-12-28,fee,6502.63
2417,478,2024-11-01,deposit,-4261.77
2418,479,2024-07-02,fee,-2023.4
2419,479,2025-05-08,withdrawal,3035.48
2420,479,2023-10-25,withdrawal,7019.28
2421,480,2024-02-28,fee,-1765.77
2422,480,2023-01-14,withdrawal,-4458.88
2423,480,2025-02-12,deposit,9105.33
2424,480,2024-05-28,deposit,969.06
2425,481,2023-06-10,deposit,-753.65
2426,481,2023-08-24,deposit,4473.33
2427,481,2023-02-04,withdrawal,-913.13
2428,481,2025-04-12,deposit,6760.8
2429,481,2023-05-15,dividend,7274.44
2430,482,2023-03-20,deposit,-3891.65
2431,482,2023-01-21,dividend,-4778.87
2432,482,2023-04-08,withdrawal,6038.1
2433,482,2023-07-18,dividend,7472.08
2434,483,2025-03-14,fee,-144.1
2435,483,2023-11-06,deposit,-889.25
2436,483,2023-04-13,withdrawal,-1035.95
2437,483,2024-01-21,dividend,-631.42
2438,483,2023-08-16,deposit,9503.29
2439,483,2024-05-09,fee,-733.66
2440,483,2024-01-27,withdrawal,-4741.81
2441,483,2025-01-15,dividend,904.68
2442,484,2024-04-08,deposit,-1639.09
2443,484,2024-02-11,deposit,6568.09
2444,484,2024-01-14,dividend,2152.09
2445,484,2024-10-20,deposit,-340.85
2446,485,2023-04-08,deposit,3413.28
2447,485,2025-06-04,withdrawal,9131.4
2448,485,2023-03-27,withdrawal,-2880.04
2449,486,2024-06-19,dividend,5845.49
2450,486,2023-03-02,withdrawal,6511.13
2451,486,2024-02-26,fee,-328.18
2452,486,2025-05-04,fee,-2740.82
2453,486,2024-12-06,fee,3479.69
2454,486,2025-06-11,dividend,-4916.42
2455,487,2025-02-12,withdrawal,3436.14
2456,487,2024-07-12,dividend,2497.23
2457,487,2023-11-26,withdrawal,1920.58
2458,487,2024-06-10,dividend,3322.11
2459,487,2023-04-18,deposit,1385.53
2460,487,2024-01-20,deposit,-3090.76
2461,487,2023-06-15,deposit,2799.09
2462,488,2023-07-22,withdrawal,1564.02
2463,488,2023-02-09,deposit,8282.54
2464,489,2024-10-03,withdrawal,7047.3
2465,489,2023-05-24,dividend,6234.9
2466,489,2024-02-13,dividend,-4861.12
2467,489,2024-03-21,deposit,9936.16
2468,489,2024-06-19,fee,-164.21
2469,490,2023-05-25,withdrawal,-647.05
2470,490,2025-04-02,withdrawal,4210.0
2471,490,2024-06-15,fee,4067.77
2472,490,2024-04-18,dividend,-1840.74
2473,491,2023-06-18,withdrawal,2865.68
2474,491,2023-01-11,dividend,-234.68
2475,491,2023-06-03,withdrawal,2057.4
2476,491,2023-11-16,deposit,5521.97
2477,492,2024-07-04,deposit,1878.9
2478,492,2023-03-04,deposit,4374.59
2479,492,2023-03-10,withdrawal,256.79
2480,493,2023-12-20,withdrawal,4432.33
2481,493,2023-10-09,withdrawal,-737.19
2482,493,2024-08-21,dividend,5939.85
2483,493,2024-10-01,fee,6504.83
2484,493,2024-07-28,fee,3115.25
2485,493,2023-03-21,withdrawal,3889.59
2486,494,2023-10-14,withdrawal,-2325.12
2487,494,2023-05-10,deposit,6953.27
2488,495,2023-12-05,dividend,3634.84
2489,495,2025-04-06,fee,6058.98
2490,495,2023-08-03,dividend,-2478.51
2491,495,2023-08-10,withdrawal,-3629.93
2492,495,2023-05-27,withdrawal,-2527.72
2493,495,2023-11-28,deposit,-3833.19
2494,496,2024-06-07,withdrawal,7108.52
2495,496,2024-11-11,dividend,2075.34
2496,497,2023-09-04,deposit,3402.18
2497,497,2025-03-03,dividend,782.95
2498,497,2023-12-30,dividend,-323.57
2499,497,2024-06-27,fee,-3827.01
2500,498,2023-06-20,withdrawal,9182.35
2501,498,2024-12-29,fee,-2856.74
2502,498,2024-07-27,dividend,1624.7
2503,498,2024-12-02,fee,-3196.4
2504,498,2024-10-29,dividend,222.71
2505,498,2025-06-05,deposit,485.31
2506,499,2025-01-15,fee,1361.17
2507,499,2024-01-27,withdrawal,613.09
2508,499,2023-07-20,deposit,1631.21
2509,499,2023-01-06,withdrawal,3792.83
2510,499,2023-04-07,fee,8665.61
2511,500,2024-09-13,deposit,-904.58
2512,500,2024-10-19,fee,2181.02
2513,500,2024-12-13,deposit,5563.97
2514,500,2024-10-02,fee,-4141.59
2515,501,2025-06-02,deposit,5770.44
2516,501,2024-09-14,dividend,4483.6
2517,501,2023-06-27,dividend,2101.73
2518,501,2023-02-09,deposit,543.01
2519,501,2024-12-23,withdrawal,6042.94
2520,501,2023-03-26,withdrawal,1293.59
2521,502,2023-02-27,deposit,1650.67
2522,502,2023-11-18,deposit,-3537.87
2523,502,2025-05-23,fee,-2087.26
2524,502,2023-12-07,deposit,7559.1
2525,502,2024-12-27,fee,-2461.8
2526,502,2024-06-12,fee,-4787.43
2527,502,2024-03-02,dividend,7565.75
2528,502,2023-03-08,deposit,-2105.9
2529,503,2025-01-16,withdrawal,-1000.46
2530,503,2024-03-30,withdrawal,-4332.37
2531,503,2024-12-06,withdrawal,2581.99
2532,503,2024-10-12,withdrawal,6202.43
2533,503,2023-11-15,deposit,-893.55
2534,503,2023-05-01,fee,121.79
2535,503,2024-08-02,deposit,8954.09
2536,503,2023-04-30,deposit,8770.17
2537,504,2023-07-10,deposit,-237.48
2538,504,2025-02-24,deposit,-2459.96
2539,504,2023-08-11,deposit,4569.18
2540,505,2025-06-17,deposit,5864.15
2541,505,2023-11-12,withdrawal,7559.62
2542,505,2025-02-04,withdrawal,6337.49
2543,505,2023-11-14,withdrawal,-4199.97
2544,505,2023-07-02,fee,-815.55
2545,506,2024-02-28,fee,-1610.59
2546,506,2023-10-07,withdrawal,8253.53
2547,506,2023-10-30,withdrawal,-1109.69
2548,506,2023-09-28,dividend,-3613.82
2549,506,2024-08-15,fee,454.2
2550,506,2025-04-29,dividend,4465.4
2551,507,2023-02-07,withdrawal,9244.98
2552,507,2023-06-09,dividend,3069.23
2553,507,2024-12-20,withdrawal,1507.8
2554,507,2023-08-01,fee,132.72
2555,507,2023-04-03,fee,2699.09
2556,507,2023-09-22,withdrawal,-1726.18
2557,507,2023-02-02,fee,8828.79
2558,507,2024-05-01,withdrawal,-2902.77
2559,508,2024-01-17,fee,3456.54
2560,508,2023-11-27,deposit,5519.32
2561,508,2025-06-09,fee,8515.36
2562,508,2024-03-07,withdrawal,2132.44
2563,508,2024-10-25,fee,8544.7
2564,508,2024-01-02,withdrawal,-405.87
2565,509,2025-02-09,withdrawal,-4673.75
2566,509,2024-08-30,dividend,3639.48
2567,509,2025-01-18,dividend,990.0
2568,509,2023-09-16,withdrawal,5850.59
2569,509,2024-05-09,fee,5178.34
2570,510,2025-06-17,deposit,-1485.45
2571,510,2024-03-07,deposit,1388.41
2572,510,2024-08-14,fee,1011.25
2573,510,2023-06-17,deposit,2683.07
2574,511,2024-08-04,withdrawal,6277.75
2575,511,2024-11-10,withdrawal,-2.79
2576,511,2023-04-03,deposit,-360.9
2577,511,2025-03-31,withdrawal,191.54
2578,512,2024-04-16,withdrawal,-4987.35
2579,512,2023-07-25,withdrawal,8244.32
2580,512,2023-11-11,fee,-3794.37
2581,512,2025-05-28,withdrawal,-1950.17
2582,512,2025-01-11,deposit,-1329.01
2583,513,2023-01-06,fee,2160.16
2584,513,2023-04-13,fee,2062.01
2585,513,2024-12-16,dividend,-1812.62
2586,513,2024-11-15,dividend,644.37
2587,513,2024-12-24,dividend,-1358.87
2588,513,2024-02-01,deposit,-3072.46
2589,513,2024-02-14,withdrawal,6598.91
2590,514,2024-09-03,dividend,907.76
2591,514,2023-12-22,deposit,2324.64
2592,514,2023-08-16,deposit,8283.82
2593,514,2025-02-25,withdrawal,-1472.64
2594,515,2024-05-28,fee,7348.57
2595,515,2023-03-21,dividend,4683.66
2596,515,2024-05-26,withdrawal,-2180.44
2597,515,2023-11-06,withdrawal,1531.01
2598,516,2024-10-31,dividend,-2301.87
2599,516,2023-10-19,withdrawal,-333.62
2600,516,2023-02-05,dividend,-1084.71
2601,516,2023-07-03,dividend,-2546.86
2602,517,2024-04-21,deposit,7093.43
2603,517,2024-12-03,fee,5990.06
2604,517,2025-04-02,dividend,7103.73
2605,517,2023-11-23,withdrawal,-3068.91
2606,517,2024-12-03,dividend,1820.38
2607,517,2024-10-31,dividend,9398.82
2608,517,2024-03-08,dividend,6570.39
2609,518,2023-09-22,dividend,6130.98
2610,518,2024-09-10,deposit,7106.88
2611,518,2024-05-29,dividend,592.38
2612,518,2024-12-30,dividend,25.95
2613,519,2023-04-25,fee,6782.42
2614,519,2024-06-28,dividend,6394.16
2615,519,2023-06-03,deposit,-4895.65
2616,519,2023-07-22,fee,2723.44
2617,519,2024-03-21,dividend,-4271.85
2618,519,2023-02-10,fee,-3176.73
2619,520,2024-01-11,dividend,-4248.9
2620,520,2023-09-16,fee,1385.54
2621,520,2025-02-24,fee,7287.54
2622,520,2023-07-03,fee,-601.4
2623,520,2023-01-18,dividend,1701.55
2624,521,2024-09-02,deposit,-3324.75
2625,521,2024-06-28,deposit,6080.2
2626,521,2023-06-29,withdrawal,-3739.3
2627,521,2023-05-10,deposit,5901.81
2628,522,2024-03-17,dividend,8390.75
2629,522,2024-04-14,fee,5334.88
2630,522,2025-04-25,withdrawal,8553.71
2631,522,2023-02-11,dividend,-3851.96
2632,522,2023-02-09,fee,-2798.74
2633,522,2024-01-27,deposit,2689.48
2634,522,2023-12-12,deposit,8911.61
2635,523,2024-03-08,fee,1011.09
2636,523,2025-02-03,withdrawal,-1147.13
2637,523,2025-05-06,deposit,8685.2
2638,523,2025-03-23,deposit,-2125.35
2639,523,2023-11-07,fee,4233.72
2640,523,2024-12-11,withdrawal,6984.31
2641,523,2024-08-10,fee,2093.78
2642,524,2023-10-09,dividend,6203.05
2643,524,2023-10-11,withdrawal,2523.45
2644,524,2024-09-11,deposit,980.06
2645,524,2024-11-25,withdrawal,-726.31
2646,524,2024-02-21,deposit,-1892.95
2647,524,2024-11-03,dividend,-3053.5
2648,524,2024-04-18,fee,3986.19
